0 Notification: 10.0.0.1 (n.leader), 11.0.0.1 (n.zxid), 12.0.0.1 (n.round), LOOKING (n.state), 13.0.0.1 (n.sid), 14.0.0.1 (n.peerEPoch), LEADING (my state)
846 Notification: 10.0.0.2 (n.leader), 11.0.0.2 (n.zxid), 12.0.0.2 (n.round), FOLLOWING (n.state), 13.0.0.2 (n.sid), 14.0.0.2 (n.peerEPoch), LEADING (my state)
847 Notification: 10.0.0.2 (n.leader), 11.0.0.2 (n.zxid), 12.0.0.2 (n.round), FOLLOWING (n.state), 13.0.0.2 (n.sid), 14.0.0.2 (n.peerEPoch), LEADING (my state)
848 Notification: 10.0.0.2 (n.leader), 11.0.0.2 (n.zxid), 12.0.0.2 (n.round), FOLLOWING (n.state), 13.0.0.2 (n.sid), 14.0.0.2 (n.peerEPoch), LEADING (my state)
849 Notification: 10.0.0.2 (n.leader), 11.0.0.2 (n.zxid), 12.0.0.2 (n.round), FOLLOWING (n.state), 13.0.0.2 (n.sid), 14.0.0.2 (n.peerEPoch), LEADING (my state)
850 Notification: 10.0.0.3 (n.leader), 11.0.0.3 (n.zxid), 12.0.0.3 (n.round), FOLLOWING (n.state), 13.0.0.3 (n.sid), 14.0.0.3 (n.peerEPoch), LEADING (my state)
851 Notification: 10.0.0.3 (n.leader), 11.0.0.3 (n.zxid), 12.0.0.3 (n.round), FOLLOWING (n.state), 13.0.0.3 (n.sid), 14.0.0.3 (n.peerEPoch), LEADING (my state)
852 Notification: 10.0.0.3 (n.leader), 11.0.0.3 (n.zxid), 12.0.0.3 (n.round), FOLLOWING (n.state), 13.0.0.3 (n.sid), 14.0.0.3 (n.peerEPoch), LEADING (my state)
853 Notification: 10.0.0.3 (n.leader), 11.0.0.3 (n.zxid), 12.0.0.3 (n.round), FOLLOWING (n.state), 13.0.0.3 (n.sid), 14.0.0.3 (n.peerEPoch), LEADING (my state)
854 Notification: 10.0.0.4 (n.leader), 11.0.0.4 (n.zxid), 12.0.0.4 (n.round), FOLLOWING (n.state), 13.0.0.4 (n.sid), 14.0.0.4 (n.peerEPoch), LEADING (my state)
855 Notification: 10.0.0.4 (n.leader), 11.0.0.4 (n.zxid), 12.0.0.4 (n.round), FOLLOWING (n.state), 13.0.0.4 (n.sid), 14.0.0.4 (n.peerEPoch), LEADING (my state)
856 Notification: 10.0.0.4 (n.leader), 11.0.0.4 (n.zxid), 12.0.0.4 (n.round), FOLLOWING (n.state), 13.0.0.4 (n.sid), 14.0.0.4 (n.peerEPoch), LEADING (my state)
857 Notification: 10.0.0.4 (n.leader), 11.0.0.4 (n.zxid), 12.0.0.4 (n.round), FOLLOWING (n.state), 13.0.0.4 (n.sid), 14.0.0.4 (n.peerEPoch), LEADING (my state)
858 Notification: 10.0.0.5 (n.leader), 11.0.0.5 (n.zxid), 12.0.0.5 (n.round), FOLLOWING (n.state), 13.0.0.5 (n.sid), 14.0.0.5 (n.peerEPoch), LEADING (my state)
859 Notification: 10.0.0.5 (n.leader), 11.0.0.5 (n.zxid), 12.0.0.5 (n.round), FOLLOWING (n.state), 13.0.0.5 (n.sid), 14.0.0.5 (n.peerEPoch), LEADING (my state)
860 Notification: 10.0.0.5 (n.leader), 11.0.0.5 (n.zxid), 12.0.0.5 (n.round), FOLLOWING (n.state), 13.0.0.5 (n.sid), 14.0.0.5 (n.peerEPoch), LEADING (my state)
861 Notification: 10.0.0.5 (n.leader), 11.0.0.5 (n.zxid), 12.0.0.5 (n.round), FOLLOWING (n.state), 13.0.0.5 (n.sid), 14.0.0.5 (n.peerEPoch), LEADING (my state)
862 Notification: 10.0.0.6 (n.leader), 11.0.0.6 (n.zxid), 12.0.0.6 (n.round), FOLLOWING (n.state), 13.0.0.6 (n.sid), 14.0.0.6 (n.peerEPoch), LEADING (my state)
863 Notification: 10.0.0.6 (n.leader), 11.0.0.6 (n.zxid), 12.0.0.6 (n.round), FOLLOWING (n.state), 13.0.0.6 (n.sid), 14.0.0.6 (n.peerEPoch), LEADING (my state)
864 Notification: 10.0.0.6 (n.leader), 11.0.0.6 (n.zxid), 12.0.0.6 (n.round), FOLLOWING (n.state), 13.0.0.6 (n.sid), 14.0.0.6 (n.peerEPoch), LEADING (my state)
865 Notification: 10.0.0.6 (n.leader), 11.0.0.6 (n.zxid), 12.0.0.6 (n.round), FOLLOWING (n.state), 13.0.0.6 (n.sid), 14.0.0.6 (n.peerEPoch), LEADING (my state)
866 Notification: 10.0.0.7 (n.leader), 11.0.0.7 (n.zxid), 12.0.0.7 (n.round), FOLLOWING (n.state), 13.0.0.7 (n.sid), 14.0.0.7 (n.peerEPoch), LEADING (my state)
867 Notification: 10.0.0.7 (n.leader), 11.0.0.7 (n.zxid), 12.0.0.7 (n.round), FOLLOWING (n.state), 13.0.0.7 (n.sid), 14.0.0.7 (n.peerEPoch), LEADING (my state)
868 Notification: 10.0.0.7 (n.leader), 11.0.0.7 (n.zxid), 12.0.0.7 (n.round), FOLLOWING (n.state), 13.0.0.7 (n.sid), 14.0.0.7 (n.peerEPoch), LEADING (my state)
869 Notification: 10.0.0.8 (n.leader), 11.0.0.8 (n.zxid), 12.0.0.8 (n.round), FOLLOWING (n.state), 13.0.0.8 (n.sid), 14.0.0.8 (n.peerEPoch), LEADING (my state)
870 Notification: 10.0.0.8 (n.leader), 11.0.0.8 (n.zxid), 12.0.0.8 (n.round), FOLLOWING (n.state), 13.0.0.8 (n.sid), 14.0.0.8 (n.peerEPoch), LEADING (my state)
871 Notification: 10.0.0.8 (n.leader), 11.0.0.8 (n.zxid), 12.0.0.8 (n.round), FOLLOWING (n.state), 13.0.0.8 (n.sid), 14.0.0.8 (n.peerEPoch), LEADING (my state)
872 Notification: 10.0.0.9 (n.leader), 11.0.0.9 (n.zxid), 12.0.0.9 (n.round), FOLLOWING (n.state), 13.0.0.9 (n.sid), 14.0.0.9 (n.peerEPoch), LEADING (my state)
873 Notification: 10.0.0.9 (n.leader), 11.0.0.9 (n.zxid), 12.0.0.9 (n.round), FOLLOWING (n.state), 13.0.0.9 (n.sid), 14.0.0.9 (n.peerEPoch), LEADING (my state)
874 Notification: 10.0.0.9 (n.leader), 11.0.0.9 (n.zxid), 12.0.0.9 (n.round), FOLLOWING (n.state), 13.0.0.9 (n.sid), 14.0.0.9 (n.peerEPoch), LEADING (my state)
875 Notification: 10.0.0.10 (n.leader), 11.0.0.10 (n.zxid), 12.0.0.10 (n.round), FOLLOWING (n.state), 13.0.0.10 (n.sid), 14.0.0.10 (n.peerEPoch), LEADING (my state)
876 Notification: 10.0.0.10 (n.leader), 11.0.0.10 (n.zxid), 12.0.0.10 (n.round), FOLLOWING (n.state), 13.0.0.10 (n.sid), 14.0.0.10 (n.peerEPoch), LEADING (my state)
877 Notification: 10.0.0.10 (n.leader), 11.0.0.10 (n.zxid), 12.0.0.10 (n.round), FOLLOWING (n.state), 13.0.0.10 (n.sid), 14.0.0.10 (n.peerEPoch), LEADING (my state)
878 Notification: 10.0.0.11 (n.leader), 11.0.0.11 (n.zxid), 12.0.0.11 (n.round), FOLLOWING (n.state), 13.0.0.11 (n.sid), 14.0.0.11 (n.peerEPoch), LEADING (my state)
879 Notification: 10.0.0.11 (n.leader), 11.0.0.11 (n.zxid), 12.0.0.11 (n.round), FOLLOWING (n.state), 13.0.0.11 (n.sid), 14.0.0.11 (n.peerEPoch), LEADING (my state)
880 Notification: 10.0.0.11 (n.leader), 11.0.0.11 (n.zxid), 12.0.0.11 (n.round), FOLLOWING (n.state), 13.0.0.11 (n.sid), 14.0.0.11 (n.peerEPoch), LEADING (my state)
881 Notification: 10.0.0.12 (n.leader), 11.0.0.12 (n.zxid), 12.0.0.12 (n.round), FOLLOWING (n.state), 13.0.0.12 (n.sid), 14.0.0.12 (n.peerEPoch), LEADING (my state)
882 Notification: 10.0.0.12 (n.leader), 11.0.0.12 (n.zxid), 12.0.0.12 (n.round), FOLLOWING (n.state), 13.0.0.12 (n.sid), 14.0.0.12 (n.peerEPoch), LEADING (my state)
883 Notification: 10.0.0.12 (n.leader), 11.0.0.12 (n.zxid), 12.0.0.12 (n.round), FOLLOWING (n.state), 13.0.0.12 (n.sid), 14.0.0.12 (n.peerEPoch), LEADING (my state)
884 Notification: 10.0.0.13 (n.leader), 11.0.0.13 (n.zxid), 12.0.0.13 (n.round), FOLLOWING (n.state), 13.0.0.13 (n.sid), 14.0.0.13 (n.peerEPoch), LEADING (my state)
885 Notification: 10.0.0.13 (n.leader), 11.0.0.13 (n.zxid), 12.0.0.13 (n.round), FOLLOWING (n.state), 13.0.0.13 (n.sid), 14.0.0.13 (n.peerEPoch), LEADING (my state)
886 Notification: 10.0.0.13 (n.leader), 11.0.0.13 (n.zxid), 12.0.0.13 (n.round), FOLLOWING (n.state), 13.0.0.13 (n.sid), 14.0.0.13 (n.peerEPoch), LEADING (my state)
887 Notification: 10.0.0.14 (n.leader), 11.0.0.14 (n.zxid), 12.0.0.14 (n.round), FOLLOWING (n.state), 13.0.0.14 (n.sid), 14.0.0.14 (n.peerEPoch), LEADING (my state)
888 Notification: 10.0.0.14 (n.leader), 11.0.0.14 (n.zxid), 12.0.0.14 (n.round), FOLLOWING (n.state), 13.0.0.14 (n.sid), 14.0.0.14 (n.peerEPoch), LEADING (my state)
889 Notification: 10.0.0.14 (n.leader), 11.0.0.14 (n.zxid), 12.0.0.14 (n.round), FOLLOWING (n.state), 13.0.0.14 (n.sid), 14.0.0.14 (n.peerEPoch), LEADING (my state)
890 Notification: 10.0.0.15 (n.leader), 11.0.0.15 (n.zxid), 12.0.0.15 (n.round), FOLLOWING (n.state), 13.0.0.15 (n.sid), 14.0.0.15 (n.peerEPoch), LEADING (my state)
891 Notification: 10.0.0.15 (n.leader), 11.0.0.15 (n.zxid), 12.0.0.15 (n.round), FOLLOWING (n.state), 13.0.0.15 (n.sid), 14.0.0.15 (n.peerEPoch), LEADING (my state)
892 Notification: 10.0.0.15 (n.leader), 11.0.0.15 (n.zxid), 12.0.0.15 (n.round), FOLLOWING (n.state), 13.0.0.15 (n.sid), 14.0.0.15 (n.peerEPoch), LEADING (my state)
893 Notification: 10.0.0.16 (n.leader), 11.0.0.16 (n.zxid), 12.0.0.16 (n.round), FOLLOWING (n.state), 13.0.0.16 (n.sid), 14.0.0.16 (n.peerEPoch), LEADING (my state)
894 Notification: 10.0.0.16 (n.leader), 11.0.0.16 (n.zxid), 12.0.0.16 (n.round), FOLLOWING (n.state), 13.0.0.16 (n.sid), 14.0.0.16 (n.peerEPoch), LEADING (my state)
895 Notification: 10.0.0.16 (n.leader), 11.0.0.16 (n.zxid), 12.0.0.16 (n.round), FOLLOWING (n.state), 13.0.0.16 (n.sid), 14.0.0.16 (n.peerEPoch), LEADING (my state)
896 Snapshotting: 10.0.0.1 to 11.0.0.1
897 Snapshotting: 10.0.0.1 to 11.0.0.1
898 Snapshotting: 10.0.0.1 to 11.0.0.1
899 Snapshotting: 10.0.0.1 to 11.0.0.1
900 Snapshotting: 10.0.0.1 to 11.0.0.1
901 Snapshotting: 10.0.0.1 to 11.0.0.1
902 Snapshotting: 10.0.0.1 to 11.0.0.1
903 Snapshotting: 10.0.0.1 to 11.0.0.1
904 Snapshotting: 10.0.0.1 to 11.0.0.1
905 Snapshotting: 10.0.0.1 to 11.0.0.1
906 Snapshotting: 10.0.0.1 to 11.0.0.1
907 Snapshotting: 10.0.0.1 to 11.0.0.1
908 Snapshotting: 10.0.0.1 to 11.0.0.1
909 Snapshotting: 10.0.0.1 to 11.0.0.1
910 Snapshotting: 10.0.0.2 to 11.0.0.2
911 Snapshotting: 10.0.0.2 to 11.0.0.2
912 Snapshotting: 10.0.0.2 to 11.0.0.2
913 Snapshotting: 10.0.0.2 to 11.0.0.2
914 Snapshotting: 10.0.0.3 to 11.0.0.3
915 Snapshotting: 10.0.0.3 to 11.0.0.3
916 Snapshotting: 10.0.0.3 to 11.0.0.3
917 Snapshotting: 10.0.0.3 to 11.0.0.3
918 Snapshotting: 10.0.0.4 to 11.0.0.4
919 Snapshotting: 10.0.0.4 to 11.0.0.4
920 Snapshotting: 10.0.0.4 to 11.0.0.4
921 Snapshotting: 10.0.0.4 to 11.0.0.4
922 Snapshotting: 10.0.0.5 to 11.0.0.5
923 Snapshotting: 10.0.0.5 to 11.0.0.5
924 Snapshotting: 10.0.0.5 to 11.0.0.5
925 Snapshotting: 10.0.0.5 to 11.0.0.5
926 Snapshotting: 10.0.0.6 to 11.0.0.6
927 Snapshotting: 10.0.0.6 to 11.0.0.6
928 Snapshotting: 10.0.0.6 to 11.0.0.6
929 Snapshotting: 10.0.0.6 to 11.0.0.6
930 Snapshotting: 10.0.0.7 to 11.0.0.7
931 Snapshotting: 10.0.0.7 to 11.0.0.7
932 Snapshotting: 10.0.0.7 to 11.0.0.7
933 Snapshotting: 10.0.0.8 to 11.0.0.8
934 Snapshotting: 10.0.0.8 to 11.0.0.8
935 Snapshotting: 10.0.0.8 to 11.0.0.8
936 Snapshotting: 10.0.0.9 to 11.0.0.9
937 Snapshotting: 10.0.0.9 to 11.0.0.9
938 Snapshotting: 10.0.0.9 to 11.0.0.9
939 Snapshotting: 10.0.0.10 to 11.0.0.10
940 Snapshotting: 10.0.0.10 to 11.0.0.10
941 Snapshotting: 10.0.0.10 to 11.0.0.10
942 Snapshotting: 10.0.0.11 to 11.0.0.11
943 Snapshotting: 10.0.0.11 to 11.0.0.11
944 Snapshotting: 10.0.0.11 to 11.0.0.11
945 Snapshotting: 10.0.0.12 to 11.0.0.12
946 Snapshotting: 10.0.0.12 to 11.0.0.12
947 Snapshotting: 10.0.0.12 to 11.0.0.12
948 Snapshotting: 10.0.0.13 to 11.0.0.13
949 Snapshotting: 10.0.0.13 to 11.0.0.13
950 Snapshotting: 10.0.0.13 to 11.0.0.13
951 Snapshotting: 10.0.0.14 to 11.0.0.14
952 Snapshotting: 10.0.0.14 to 11.0.0.14
953 Snapshotting: 10.0.0.14 to 11.0.0.14
954 Snapshotting: 10.0.0.15 to 11.0.0.15
955 Snapshotting: 10.0.0.15 to 11.0.0.15
956 Snapshotting: 10.0.0.15 to 11.0.0.15
957 Snapshotting: 10.0.0.16 to 11.0.0.16
958 Snapshotting: 10.0.0.16 to 11.0.0.16
959 Snapshotting: 10.0.0.16 to 11.0.0.16
960 Notification: 10.0.0.1 (n.leader), 11.0.0.1 (n.zxid), 12.0.0.1 (n.round), LEADING (n.state), 13.0.0.1 (n.sid), 14.0.0.1 (n.peerEPoch), LOOKING (my state)
961 Notification: 10.0.0.1 (n.leader), 11.0.0.1 (n.zxid), 12.0.0.1 (n.round), LEADING (n.state), 13.0.0.1 (n.sid), 14.0.0.1 (n.peerEPoch), LOOKING (my state)
962 Notification: 10.0.0.1 (n.leader), 11.0.0.1 (n.zxid), 12.0.0.1 (n.round), LEADING (n.state), 13.0.0.1 (n.sid), 14.0.0.1 (n.peerEPoch), LOOKING (my state)
963 Notification: 10.0.0.1 (n.leader), 11.0.0.1 (n.zxid), 12.0.0.1 (n.round), LEADING (n.state), 13.0.0.1 (n.sid), 14.0.0.1 (n.peerEPoch), LOOKING (my state)
964 Notification: 10.0.0.1 (n.leader), 11.0.0.1 (n.zxid), 12.0.0.1 (n.round), LEADING (n.state), 13.0.0.1 (n.sid), 14.0.0.1 (n.peerEPoch), LOOKING (my state)
965 Notification: 10.0.0.1 (n.leader), 11.0.0.1 (n.zxid), 12.0.0.1 (n.round), LEADING (n.state), 13.0.0.1 (n.sid), 14.0.0.1 (n.peerEPoch), LOOKING (my state)
966 Notification: 10.0.0.1 (n.leader), 11.0.0.1 (n.zxid), 12.0.0.1 (n.round), LEADING (n.state), 13.0.0.1 (n.sid), 14.0.0.1 (n.peerEPoch), LOOKING (my state)
967 Notification: 10.0.0.1 (n.leader), 11.0.0.1 (n.zxid), 12.0.0.1 (n.round), LEADING (n.state), 13.0.0.1 (n.sid), 14.0.0.1 (n.peerEPoch), LOOKING (my state)
968 Notification: 10.0.0.1 (n.leader), 11.0.0.1 (n.zxid), 12.0.0.1 (n.round), LEADING (n.state), 13.0.0.1 (n.sid), 14.0.0.1 (n.peerEPoch), LOOKING (my state)
969 Notification: 10.0.0.1 (n.leader), 11.0.0.1 (n.zxid), 12.0.0.1 (n.round), LEADING (n.state), 13.0.0.1 (n.sid), 14.0.0.1 (n.peerEPoch), LOOKING (my state)
970 Notification: 10.0.0.1 (n.leader), 11.0.0.1 (n.zxid), 12.0.0.1 (n.round), LEADING (n.state), 13.0.0.1 (n.sid), 14.0.0.1 (n.peerEPoch), LOOKING (my state)
971 Notification: 10.0.0.1 (n.leader), 11.0.0.1 (n.zxid), 12.0.0.1 (n.round), LEADING (n.state), 13.0.0.1 (n.sid), 14.0.0.1 (n.peerEPoch), LOOKING (my state)
972 Notification: 10.0.0.1 (n.leader), 11.0.0.1 (n.zxid), 12.0.0.1 (n.round), LEADING (n.state), 13.0.0.1 (n.sid), 14.0.0.1 (n.peerEPoch), LOOKING (my state)
973 Notification: 10.0.0.1 (n.leader), 11.0.0.1 (n.zxid), 12.0.0.1 (n.round), LEADING (n.state), 13.0.0.1 (n.sid), 14.0.0.1 (n.peerEPoch), LOOKING (my state)
974 Notification: 10.0.0.2 (n.leader), 11.0.0.2 (n.zxid), 12.0.0.2 (n.round), LEADING (n.state), 13.0.0.2 (n.sid), 14.0.0.2 (n.peerEPoch), LOOKING (my state)
975 Notification: 10.0.0.2 (n.leader), 11.0.0.2 (n.zxid), 12.0.0.2 (n.round), LEADING (n.state), 13.0.0.2 (n.sid), 14.0.0.2 (n.peerEPoch), LOOKING (my state)
976 Notification: 10.0.0.2 (n.leader), 11.0.0.2 (n.zxid), 12.0.0.2 (n.round), LEADING (n.state), 13.0.0.2 (n.sid), 14.0.0.2 (n.peerEPoch), LOOKING (my state)
977 Notification: 10.0.0.2 (n.leader), 11.0.0.2 (n.zxid), 12.0.0.2 (n.round), LEADING (n.state), 13.0.0.2 (n.sid), 14.0.0.2 (n.peerEPoch), LOOKING (my state)
978 Notification: 10.0.0.3 (n.leader), 11.0.0.3 (n.zxid), 12.0.0.3 (n.round), LEADING (n.state), 13.0.0.3 (n.sid), 14.0.0.3 (n.peerEPoch), LOOKING (my state)
979 Notification: 10.0.0.3 (n.leader), 11.0.0.3 (n.zxid), 12.0.0.3 (n.round), LEADING (n.state), 13.0.0.3 (n.sid), 14.0.0.3 (n.peerEPoch), LOOKING (my state)
980 Notification: 10.0.0.3 (n.leader), 11.0.0.3 (n.zxid), 12.0.0.3 (n.round), LEADING (n.state), 13.0.0.3 (n.sid), 14.0.0.3 (n.peerEPoch), LOOKING (my state)
981 Notification: 10.0.0.3 (n.leader), 11.0.0.3 (n.zxid), 12.0.0.3 (n.round), LEADING (n.state), 13.0.0.3 (n.sid), 14.0.0.3 (n.peerEPoch), LOOKING (my state)
982 Notification: 10.0.0.4 (n.leader), 11.0.0.4 (n.zxid), 12.0.0.4 (n.round), LEADING (n.state), 13.0.0.4 (n.sid), 14.0.0.4 (n.peerEPoch), LOOKING (my state)
983 Notification: 10.0.0.4 (n.leader), 11.0.0.4 (n.zxid), 12.0.0.4 (n.round), LEADING (n.state), 13.0.0.4 (n.sid), 14.0.0.4 (n.peerEPoch), LOOKING (my state)
984 Notification: 10.0.0.4 (n.leader), 11.0.0.4 (n.zxid), 12.0.0.4 (n.round), LEADING (n.state), 13.0.0.4 (n.sid), 14.0.0.4 (n.peerEPoch), LOOKING (my state)
985 Notification: 10.0.0.4 (n.leader), 11.0.0.4 (n.zxid), 12.0.0.4 (n.round), LEADING (n.state), 13.0.0.4 (n.sid), 14.0.0.4 (n.peerEPoch), LOOKING (my state)
986 Notification: 10.0.0.5 (n.leader), 11.0.0.5 (n.zxid), 12.0.0.5 (n.round), LEADING (n.state), 13.0.0.5 (n.sid), 14.0.0.5 (n.peerEPoch), LOOKING (my state)
987 Notification: 10.0.0.5 (n.leader), 11.0.0.5 (n.zxid), 12.0.0.5 (n.round), LEADING (n.state), 13.0.0.5 (n.sid), 14.0.0.5 (n.peerEPoch), LOOKING (my state)
988 Notification: 10.0.0.5 (n.leader), 11.0.0.5 (n.zxid), 12.0.0.5 (n.round), LEADING (n.state), 13.0.0.5 (n.sid), 14.0.0.5 (n.peerEPoch), LOOKING (my state)
989 Notification: 10.0.0.5 (n.leader), 11.0.0.5 (n.zxid), 12.0.0.5 (n.round), LEADING (n.state), 13.0.0.5 (n.sid), 14.0.0.5 (n.peerEPoch), LOOKING (my state)
990 Notification: 10.0.0.6 (n.leader), 11.0.0.6 (n.zxid), 12.0.0.6 (n.round), LEADING (n.state), 13.0.0.6 (n.sid), 14.0.0.6 (n.peerEPoch), LOOKING (my state)
991 Notification: 10.0.0.6 (n.leader), 11.0.0.6 (n.zxid), 12.0.0.6 (n.round), LEADING (n.state), 13.0.0.6 (n.sid), 14.0.0.6 (n.peerEPoch), LOOKING (my state)
992 Notification: 10.0.0.6 (n.leader), 11.0.0.6 (n.zxid), 12.0.0.6 (n.round), LEADING (n.state), 13.0.0.6 (n.sid), 14.0.0.6 (n.peerEPoch), LOOKING (my state)
993 Notification: 10.0.0.6 (n.leader), 11.0.0.6 (n.zxid), 12.0.0.6 (n.round), LEADING (n.state), 13.0.0.6 (n.sid), 14.0.0.6 (n.peerEPoch), LOOKING (my state)
994 Notification: 10.0.0.7 (n.leader), 11.0.0.7 (n.zxid), 12.0.0.7 (n.round), LEADING (n.state), 13.0.0.7 (n.sid), 14.0.0.7 (n.peerEPoch), LOOKING (my state)
995 Notification: 10.0.0.7 (n.leader), 11.0.0.7 (n.zxid), 12.0.0.7 (n.round), LEADING (n.state), 13.0.0.7 (n.sid), 14.0.0.7 (n.peerEPoch), LOOKING (my state)
996 Notification: 10.0.0.7 (n.leader), 11.0.0.7 (n.zxid), 12.0.0.7 (n.round), LEADING (n.state), 13.0.0.7 (n.sid), 14.0.0.7 (n.peerEPoch), LOOKING (my state)
997 Notification: 10.0.0.8 (n.leader), 11.0.0.8 (n.zxid), 12.0.0.8 (n.round), LEADING (n.state), 13.0.0.8 (n.sid), 14.0.0.8 (n.peerEPoch), LOOKING (my state)
998 Notification: 10.0.0.8 (n.leader), 11.0.0.8 (n.zxid), 12.0.0.8 (n.round), LEADING (n.state), 13.0.0.8 (n.sid), 14.0.0.8 (n.peerEPoch), LOOKING (my state)
999 Notification: 10.0.0.8 (n.leader), 11.0.0.8 (n.zxid), 12.0.0.8 (n.round), LEADING (n.state), 13.0.0.8 (n.sid), 14.0.0.8 (n.peerEPoch), LOOKING (my state)
1000 Notification: 10.0.0.9 (n.leader), 11.0.0.9 (n.zxid), 12.0.0.9 (n.round), LEADING (n.state), 13.0.0.9 (n.sid), 14.0.0.9 (n.peerEPoch), LOOKING (my state)
1001 Notification: 10.0.0.9 (n.leader), 11.0.0.9 (n.zxid), 12.0.0.9 (n.round), LEADING (n.state), 13.0.0.9 (n.sid), 14.0.0.9 (n.peerEPoch), LOOKING (my state)
1002 Notification: 10.0.0.9 (n.leader), 11.0.0.9 (n.zxid), 12.0.0.9 (n.round), LEADING (n.state), 13.0.0.9 (n.sid), 14.0.0.9 (n.peerEPoch), LOOKING (my state)
1003 Notification: 10.0.0.10 (n.leader), 11.0.0.10 (n.zxid), 12.0.0.10 (n.round), LEADING (n.state), 13.0.0.10 (n.sid), 14.0.0.10 (n.peerEPoch), LOOKING (my state)
1004 Notification: 10.0.0.10 (n.leader), 11.0.0.10 (n.zxid), 12.0.0.10 (n.round), LEADING (n.state), 13.0.0.10 (n.sid), 14.0.0.10 (n.peerEPoch), LOOKING (my state)
1005 Notification: 10.0.0.10 (n.leader), 11.0.0.10 (n.zxid), 12.0.0.10 (n.round), LEADING (n.state), 13.0.0.10 (n.sid), 14.0.0.10 (n.peerEPoch), LOOKING (my state)
1006 Notification: 10.0.0.11 (n.leader), 11.0.0.11 (n.zxid), 12.0.0.11 (n.round), LEADING (n.state), 13.0.0.11 (n.sid), 14.0.0.11 (n.peerEPoch), LOOKING (my state)
1007 Notification: 10.0.0.11 (n.leader), 11.0.0.11 (n.zxid), 12.0.0.11 (n.round), LEADING (n.state), 13.0.0.11 (n.sid), 14.0.0.11 (n.peerEPoch), LOOKING (my state)
1008 Notification: 10.0.0.11 (n.leader), 11.0.0.11 (n.zxid), 12.0.0.11 (n.round), LEADING (n.state), 13.0.0.11 (n.sid), 14.0.0.11 (n.peerEPoch), LOOKING (my state)
1009 Notification: 10.0.0.12 (n.leader), 11.0.0.12 (n.zxid), 12.0.0.12 (n.round), LEADING (n.state), 13.0.0.12 (n.sid), 14.0.0.12 (n.peerEPoch), LOOKING (my state)
1010 Notification: 10.0.0.12 (n.leader), 11.0.0.12 (n.zxid), 12.0.0.12 (n.round), LEADING (n.state), 13.0.0.12 (n.sid), 14.0.0.12 (n.peerEPoch), LOOKING (my state)
1011 Notification: 10.0.0.12 (n.leader), 11.0.0.12 (n.zxid), 12.0.0.12 (n.round), LEADING (n.state), 13.0.0.12 (n.sid), 14.0.0.12 (n.peerEPoch), LOOKING (my state)
1012 Notification: 10.0.0.13 (n.leader), 11.0.0.13 (n.zxid), 12.0.0.13 (n.round), LEADING (n.state), 13.0.0.13 (n.sid), 14.0.0.13 (n.peerEPoch), LOOKING (my state)
1013 Notification: 10.0.0.13 (n.leader), 11.0.0.13 (n.zxid), 12.0.0.13 (n.round), LEADING (n.state), 13.0.0.13 (n.sid), 14.0.0.13 (n.peerEPoch), LOOKING (my state)
1014 Notification: 10.0.0.13 (n.leader), 11.0.0.13 (n.zxid), 12.0.0.13 (n.round), LEADING (n.state), 13.0.0.13 (n.sid), 14.0.0.13 (n.peerEPoch), LOOKING (my state)
1015 Notification: 10.0.0.14 (n.leader), 11.0.0.14 (n.zxid), 12.0.0.14 (n.round), LEADING (n.state), 13.0.0.14 (n.sid), 14.0.0.14 (n.peerEPoch), LOOKING (my state)
1016 Notification: 10.0.0.14 (n.leader), 11.0.0.14 (n.zxid), 12.0.0.14 (n.round), LEADING (n.state), 13.0.0.14 (n.sid), 14.0.0.14 (n.peerEPoch), LOOKING (my state)
1017 Notification: 10.0.0.14 (n.leader), 11.0.0.14 (n.zxid), 12.0.0.14 (n.round), LEADING (n.state), 13.0.0.14 (n.sid), 14.0.0.14 (n.peerEPoch), LOOKING (my state)
1018 Notification: 10.0.0.15 (n.leader), 11.0.0.15 (n.zxid), 12.0.0.15 (n.round), LEADING (n.state), 13.0.0.15 (n.sid), 14.0.0.15 (n.peerEPoch), LOOKING (my state)
1019 Notification: 10.0.0.15 (n.leader), 11.0.0.15 (n.zxid), 12.0.0.15 (n.round), LEADING (n.state), 13.0.0.15 (n.sid), 14.0.0.15 (n.peerEPoch), LOOKING (my state)
