0 Notification: 10.0.0.1 (n.leader), 11.0.0.1 (n.zxid), 12.0.0.1 (n.round), LOOKING (n.state), 13.0.0.1 (n.sid), 14.0.0.1 (n.peerEPoch), LEADING (my state)
856 Notification: 10.0.0.12 (n.leader), 11.0.0.12 (n.zxid), 12.0.0.12 (n.round), FOLLOWING (n.state), 13.0.0.12 (n.sid), 14.0.0.12 (n.peerEPoch), LEADING (my state)
857 Notification: 10.0.0.13 (n.leader), 11.0.0.13 (n.zxid), 12.0.0.13 (n.round), FOLLOWING (n.state), 13.0.0.13 (n.sid), 14.0.0.13 (n.peerEPoch), LEADING (my state)
858 Notification: 10.0.0.13 (n.leader), 11.0.0.13 (n.zxid), 12.0.0.13 (n.round), FOLLOWING (n.state), 13.0.0.13 (n.sid), 14.0.0.13 (n.peerEPoch), LEADING (my state)
859 Notification: 10.0.0.14 (n.leader), 11.0.0.14 (n.zxid), 12.0.0.14 (n.round), FOLLOWING (n.state), 13.0.0.14 (n.sid), 14.0.0.14 (n.peerEPoch), LEADING (my state)
860 Notification: 10.0.0.14 (n.leader), 11.0.0.14 (n.zxid), 12.0.0.14 (n.round), FOLLOWING (n.state), 13.0.0.14 (n.sid), 14.0.0.14 (n.peerEPoch), LEADING (my state)
861 Notification: 10.0.0.15 (n.leader), 11.0.0.15 (n.zxid), 12.0.0.15 (n.round), FOLLOWING (n.state), 13.0.0.15 (n.sid), 14.0.0.15 (n.peerEPoch), LEADING (my state)
862 Notification: 10.0.0.15 (n.leader), 11.0.0.15 (n.zxid), 12.0.0.15 (n.round), FOLLOWING (n.state), 13.0.0.15 (n.sid), 14.0.0.15 (n.peerEPoch), LEADING (my state)
863 Notification: 10.0.0.16 (n.leader), 11.0.0.16 (n.zxid), 12.0.0.16 (n.round), FOLLOWING (n.state), 13.0.0.16 (n.sid), 14.0.0.16 (n.peerEPoch), LEADING (my state)
864 Notification: 10.0.0.16 (n.leader), 11.0.0.16 (n.zxid), 12.0.0.16 (n.round), FOLLOWING (n.state), 13.0.0.16 (n.sid), 14.0.0.16 (n.peerEPoch), LEADING (my state)
865 Notification: 10.0.0.17 (n.leader), 11.0.0.17 (n.zxid), 12.0.0.17 (n.round), FOLLOWING (n.state), 13.0.0.17 (n.sid), 14.0.0.17 (n.peerEPoch), LEADING (my state)
866 Notification: 10.0.0.17 (n.leader), 11.0.0.17 (n.zxid), 12.0.0.17 (n.round), FOLLOWING (n.state), 13.0.0.17 (n.sid), 14.0.0.17 (n.peerEPoch), LEADING (my state)
867 Notification: 10.0.0.18 (n.leader), 11.0.0.18 (n.zxid), 12.0.0.18 (n.round), FOLLOWING (n.state), 13.0.0.18 (n.sid), 14.0.0.18 (n.peerEPoch), LEADING (my state)
868 Notification: 10.0.0.18 (n.leader), 11.0.0.18 (n.zxid), 12.0.0.18 (n.round), FOLLOWING (n.state), 13.0.0.18 (n.sid), 14.0.0.18 (n.peerEPoch), LEADING (my state)
869 Notification: 10.0.0.19 (n.leader), 11.0.0.19 (n.zxid), 12.0.0.19 (n.round), FOLLOWING (n.state), 13.0.0.19 (n.sid), 14.0.0.19 (n.peerEPoch), LEADING (my state)
870 Notification: 10.0.0.19 (n.leader), 11.0.0.19 (n.zxid), 12.0.0.19 (n.round), FOLLOWING (n.state), 13.0.0.19 (n.sid), 14.0.0.19 (n.peerEPoch), LEADING (my state)
871 Notification: 10.0.0.20 (n.leader), 11.0.0.20 (n.zxid), 12.0.0.20 (n.round), FOLLOWING (n.state), 13.0.0.20 (n.sid), 14.0.0.20 (n.peerEPoch), LEADING (my state)
872 Notification: 10.0.0.21 (n.leader), 11.0.0.21 (n.zxid), 12.0.0.21 (n.round), FOLLOWING (n.state), 13.0.0.21 (n.sid), 14.0.0.21 (n.peerEPoch), LEADING (my state)
873 Notification: 10.0.0.22 (n.leader), 11.0.0.22 (n.zxid), 12.0.0.22 (n.round), FOLLOWING (n.state), 13.0.0.22 (n.sid), 14.0.0.22 (n.peerEPoch), LEADING (my state)
874 Notification: 10.0.0.23 (n.leader), 11.0.0.23 (n.zxid), 12.0.0.23 (n.round), FOLLOWING (n.state), 13.0.0.23 (n.sid), 14.0.0.23 (n.peerEPoch), LEADING (my state)
875 Notification: 10.0.0.24 (n.leader), 11.0.0.24 (n.zxid), 12.0.0.24 (n.round), FOLLOWING (n.state), 13.0.0.24 (n.sid), 14.0.0.24 (n.peerEPoch), LEADING (my state)
876 Notification: 10.0.0.25 (n.leader), 11.0.0.25 (n.zxid), 12.0.0.25 (n.round), FOLLOWING (n.state), 13.0.0.25 (n.sid), 14.0.0.25 (n.peerEPoch), LEADING (my state)
877 Notification: 10.0.0.26 (n.leader), 11.0.0.26 (n.zxid), 12.0.0.26 (n.round), FOLLOWING (n.state), 13.0.0.26 (n.sid), 14.0.0.26 (n.peerEPoch), LEADING (my state)
878 Notification: 10.0.0.27 (n.leader), 11.0.0.27 (n.zxid), 12.0.0.27 (n.round), FOLLOWING (n.state), 13.0.0.27 (n.sid), 14.0.0.27 (n.peerEPoch), LEADING (my state)
879 Notification: 10.0.0.28 (n.leader), 11.0.0.28 (n.zxid), 12.0.0.28 (n.round), FOLLOWING (n.state), 13.0.0.28 (n.sid), 14.0.0.28 (n.peerEPoch), LEADING (my state)
880 Notification: 10.0.0.29 (n.leader), 11.0.0.29 (n.zxid), 12.0.0.29 (n.round), FOLLOWING (n.state), 13.0.0.29 (n.sid), 14.0.0.29 (n.peerEPoch), LEADING (my state)
881 Notification: 10.0.0.30 (n.leader), 11.0.0.30 (n.zxid), 12.0.0.30 (n.round), FOLLOWING (n.state), 13.0.0.30 (n.sid), 14.0.0.30 (n.peerEPoch), LEADING (my state)
882 Notification: 10.0.0.31 (n.leader), 11.0.0.31 (n.zxid), 12.0.0.31 (n.round), FOLLOWING (n.state), 13.0.0.31 (n.sid), 14.0.0.31 (n.peerEPoch), LEADING (my state)
883 Notification: 10.0.0.32 (n.leader), 11.0.0.32 (n.zxid), 12.0.0.32 (n.round), FOLLOWING (n.state), 13.0.0.32 (n.sid), 14.0.0.32 (n.peerEPoch), LEADING (my state)
884 Notification: 10.0.0.33 (n.leader), 11.0.0.33 (n.zxid), 12.0.0.33 (n.round), FOLLOWING (n.state), 13.0.0.33 (n.sid), 14.0.0.33 (n.peerEPoch), LEADING (my state)
885 Notification: 10.0.0.34 (n.leader), 11.0.0.34 (n.zxid), 12.0.0.34 (n.round), FOLLOWING (n.state), 13.0.0.34 (n.sid), 14.0.0.34 (n.peerEPoch), LEADING (my state)
886 Notification: 10.0.0.35 (n.leader), 11.0.0.35 (n.zxid), 12.0.0.35 (n.round), FOLLOWING (n.state), 13.0.0.35 (n.sid), 14.0.0.35 (n.peerEPoch), LEADING (my state)
887 Notification: 10.0.0.36 (n.leader), 11.0.0.36 (n.zxid), 12.0.0.36 (n.round), FOLLOWING (n.state), 13.0.0.36 (n.sid), 14.0.0.36 (n.peerEPoch), LEADING (my state)
888 Notification: 10.0.0.37 (n.leader), 11.0.0.37 (n.zxid), 12.0.0.37 (n.round), FOLLOWING (n.state), 13.0.0.37 (n.sid), 14.0.0.37 (n.peerEPoch), LEADING (my state)
889 Notification: 10.0.0.38 (n.leader), 11.0.0.38 (n.zxid), 12.0.0.38 (n.round), FOLLOWING (n.state), 13.0.0.38 (n.sid), 14.0.0.38 (n.peerEPoch), LEADING (my state)
890 Notification: 10.0.0.39 (n.leader), 11.0.0.39 (n.zxid), 12.0.0.39 (n.round), FOLLOWING (n.state), 13.0.0.39 (n.sid), 14.0.0.39 (n.peerEPoch), LEADING (my state)
891 Notification: 10.0.0.40 (n.leader), 11.0.0.40 (n.zxid), 12.0.0.40 (n.round), FOLLOWING (n.state), 13.0.0.40 (n.sid), 14.0.0.40 (n.peerEPoch), LEADING (my state)
892 Notification: 10.0.0.41 (n.leader), 11.0.0.41 (n.zxid), 12.0.0.41 (n.round), FOLLOWING (n.state), 13.0.0.41 (n.sid), 14.0.0.41 (n.peerEPoch), LEADING (my state)
893 Notification: 10.0.0.42 (n.leader), 11.0.0.42 (n.zxid), 12.0.0.42 (n.round), FOLLOWING (n.state), 13.0.0.42 (n.sid), 14.0.0.42 (n.peerEPoch), LEADING (my state)
894 Notification: 10.0.0.43 (n.leader), 11.0.0.43 (n.zxid), 12.0.0.43 (n.round), FOLLOWING (n.state), 13.0.0.43 (n.sid), 14.0.0.43 (n.peerEPoch), LEADING (my state)
895 Notification: 10.0.0.44 (n.leader), 11.0.0.44 (n.zxid), 12.0.0.44 (n.round), FOLLOWING (n.state), 13.0.0.44 (n.sid), 14.0.0.44 (n.peerEPoch), LEADING (my state)
896 Snapshotting: 10.0.0.1 to 11.0.0.1
897 Snapshotting: 10.0.0.1 to 11.0.0.1
898 Snapshotting: 10.0.0.1 to 11.0.0.1
899 Snapshotting: 10.0.0.2 to 11.0.0.2
900 Snapshotting: 10.0.0.2 to 11.0.0.2
901 Snapshotting: 10.0.0.3 to 11.0.0.3
902 Snapshotting: 10.0.0.3 to 11.0.0.3
903 Snapshotting: 10.0.0.4 to 11.0.0.4
904 Snapshotting: 10.0.0.4 to 11.0.0.4
905 Snapshotting: 10.0.0.5 to 11.0.0.5
906 Snapshotting: 10.0.0.5 to 11.0.0.5
907 Snapshotting: 10.0.0.6 to 11.0.0.6
908 Snapshotting: 10.0.0.6 to 11.0.0.6
909 Snapshotting: 10.0.0.7 to 11.0.0.7
910 Snapshotting: 10.0.0.7 to 11.0.0.7
911 Snapshotting: 10.0.0.8 to 11.0.0.8
912 Snapshotting: 10.0.0.8 to 11.0.0.8
913 Snapshotting: 10.0.0.9 to 11.0.0.9
914 Snapshotting: 10.0.0.9 to 11.0.0.9
915 Snapshotting: 10.0.0.10 to 11.0.0.10
916 Snapshotting: 10.0.0.10 to 11.0.0.10
917 Snapshotting: 10.0.0.11 to 11.0.0.11
918 Snapshotting: 10.0.0.11 to 11.0.0.11
919 Snapshotting: 10.0.0.12 to 11.0.0.12
920 Snapshotting: 10.0.0.12 to 11.0.0.12
921 Snapshotting: 10.0.0.13 to 11.0.0.13
922 Snapshotting: 10.0.0.13 to 11.0.0.13
923 Snapshotting: 10.0.0.14 to 11.0.0.14
924 Snapshotting: 10.0.0.14 to 11.0.0.14
925 Snapshotting: 10.0.0.15 to 11.0.0.15
926 Snapshotting: 10.0.0.15 to 11.0.0.15
927 Snapshotting: 10.0.0.16 to 11.0.0.16
928 Snapshotting: 10.0.0.16 to 11.0.0.16
929 Snapshotting: 10.0.0.17 to 11.0.0.17
930 Snapshotting: 10.0.0.17 to 11.0.0.17
931 Snapshotting: 10.0.0.18 to 11.0.0.18
932 Snapshotting: 10.0.0.18 to 11.0.0.18
933 Snapshotting: 10.0.0.19 to 11.0.0.19
934 Snapshotting: 10.0.0.19 to 11.0.0.19
935 Snapshotting: 10.0.0.20 to 11.0.0.20
936 Snapshotting: 10.0.0.21 to 11.0.0.21
937 Snapshotting: 10.0.0.22 to 11.0.0.22
938 Snapshotting: 10.0.0.23 to 11.0.0.23
939 Snapshotting: 10.0.0.24 to 11.0.0.24
940 Snapshotting: 10.0.0.25 to 11.0.0.25
941 Snapshotting: 10.0.0.26 to 11.0.0.26
942 Snapshotting: 10.0.0.27 to 11.0.0.27
943 Snapshotting: 10.0.0.28 to 11.0.0.28
944 Snapshotting: 10.0.0.29 to 11.0.0.29
945 Snapshotting: 10.0.0.30 to 11.0.0.30
946 Snapshotting: 10.0.0.31 to 11.0.0.31
947 Snapshotting: 10.0.0.32 to 11.0.0.32
948 Snapshotting: 10.0.0.33 to 11.0.0.33
949 Snapshotting: 10.0.0.34 to 11.0.0.34
950 Snapshotting: 10.0.0.35 to 11.0.0.35
951 Snapshotting: 10.0.0.36 to 11.0.0.36
952 Snapshotting: 10.0.0.37 to 11.0.0.37
953 Snapshotting: 10.0.0.38 to 11.0.0.38
954 Snapshotting: 10.0.0.39 to 11.0.0.39
955 Snapshotting: 10.0.0.40 to 11.0.0.40
956 Snapshotting: 10.0.0.41 to 11.0.0.41
957 Snapshotting: 10.0.0.42 to 11.0.0.42
958 Snapshotting: 10.0.0.43 to 11.0.0.43
959 Snapshotting: 10.0.0.44 to 11.0.0.44
960 Notification: 10.0.0.1 (n.leader), 11.0.0.1 (n.zxid), 12.0.0.1 (n.round), LEADING (n.state), 13.0.0.1 (n.sid), 14.0.0.1 (n.peerEPoch), LOOKING (my state)
961 Notification: 10.0.0.1 (n.leader), 11.0.0.1 (n.zxid), 12.0.0.1 (n.round), LEADING (n.state), 13.0.0.1 (n.sid), 14.0.0.1 (n.peerEPoch), LOOKING (my state)
962 Notification: 10.0.0.1 (n.leader), 11.0.0.1 (n.zxid), 12.0.0.1 (n.round), LEADING (n.state), 13.0.0.1 (n.sid), 14.0.0.1 (n.peerEPoch), LOOKING (my state)
963 Notification: 10.0.0.2 (n.leader), 11.0.0.2 (n.zxid), 12.0.0.2 (n.round), LEADING (n.state), 13.0.0.2 (n.sid), 14.0.0.2 (n.peerEPoch), LOOKING (my state)
964 Notification: 10.0.0.2 (n.leader), 11.0.0.2 (n.zxid), 12.0.0.2 (n.round), LEADING (n.state), 13.0.0.2 (n.sid), 14.0.0.2 (n.peerEPoch), LOOKING (my state)
965 Notification: 10.0.0.3 (n.leader), 11.0.0.3 (n.zxid), 12.0.0.3 (n.round), LEADING (n.state), 13.0.0.3 (n.sid), 14.0.0.3 (n.peerEPoch), LOOKING (my state)
966 Notification: 10.0.0.3 (n.leader), 11.0.0.3 (n.zxid), 12.0.0.3 (n.round), LEADING (n.state), 13.0.0.3 (n.sid), 14.0.0.3 (n.peerEPoch), LOOKING (my state)
967 Notification: 10.0.0.4 (n.leader), 11.0.0.4 (n.zxid), 12.0.0.4 (n.round), LEADING (n.state), 13.0.0.4 (n.sid), 14.0.0.4 (n.peerEPoch), LOOKING (my state)
968 Notification: 10.0.0.4 (n.leader), 11.0.0.4 (n.zxid), 12.0.0.4 (n.round), LEADING (n.state), 13.0.0.4 (n.sid), 14.0.0.4 (n.peerEPoch), LOOKING (my state)
969 Notification: 10.0.0.5 (n.leader), 11.0.0.5 (n.zxid), 12.0.0.5 (n.round), LEADING (n.state), 13.0.0.5 (n.sid), 14.0.0.5 (n.peerEPoch), LOOKING (my state)
970 Notification: 10.0.0.5 (n.leader), 11.0.0.5 (n.zxid), 12.0.0.5 (n.round), LEADING (n.state), 13.0.0.5 (n.sid), 14.0.0.5 (n.peerEPoch), LOOKING (my state)
971 Notification: 10.0.0.6 (n.leader), 11.0.0.6 (n.zxid), 12.0.0.6 (n.round), LEADING (n.state), 13.0.0.6 (n.sid), 14.0.0.6 (n.peerEPoch), LOOKING (my state)
972 Notification: 10.0.0.6 (n.leader), 11.0.0.6 (n.zxid), 12.0.0.6 (n.round), LEADING (n.state), 13.0.0.6 (n.sid), 14.0.0.6 (n.peerEPoch), LOOKING (my state)
973 Notification: 10.0.0.7 (n.leader), 11.0.0.7 (n.zxid), 12.0.0.7 (n.round), LEADING (n.state), 13.0.0.7 (n.sid), 14.0.0.7 (n.peerEPoch), LOOKING (my state)
974 Notification: 10.0.0.7 (n.leader), 11.0.0.7 (n.zxid), 12.0.0.7 (n.round), LEADING (n.state), 13.0.0.7 (n.sid), 14.0.0.7 (n.peerEPoch), LOOKING (my state)
975 Notification: 10.0.0.8 (n.leader), 11.0.0.8 (n.zxid), 12.0.0.8 (n.round), LEADING (n.state), 13.0.0.8 (n.sid), 14.0.0.8 (n.peerEPoch), LOOKING (my state)
976 Notification: 10.0.0.8 (n.leader), 11.0.0.8 (n.zxid), 12.0.0.8 (n.round), LEADING (n.state), 13.0.0.8 (n.sid), 14.0.0.8 (n.peerEPoch), LOOKING (my state)
977 Notification: 10.0.0.9 (n.leader), 11.0.0.9 (n.zxid), 12.0.0.9 (n.round), LEADING (n.state), 13.0.0.9 (n.sid), 14.0.0.9 (n.peerEPoch), LOOKING (my state)
978 Notification: 10.0.0.9 (n.leader), 11.0.0.9 (n.zxid), 12.0.0.9 (n.round), LEADING (n.state), 13.0.0.9 (n.sid), 14.0.0.9 (n.peerEPoch), LOOKING (my state)
979 Notification: 10.0.0.10 (n.leader), 11.0.0.10 (n.zxid), 12.0.0.10 (n.round), LEADING (n.state), 13.0.0.10 (n.sid), 14.0.0.10 (n.peerEPoch), LOOKING (my state)
980 Notification: 10.0.0.10 (n.leader), 11.0.0.10 (n.zxid), 12.0.0.10 (n.round), LEADING (n.state), 13.0.0.10 (n.sid), 14.0.0.10 (n.peerEPoch), LOOKING (my state)
981 Notification: 10.0.0.11 (n.leader), 11.0.0.11 (n.zxid), 12.0.0.11 (n.round), LEADING (n.state), 13.0.0.11 (n.sid), 14.0.0.11 (n.peerEPoch), LOOKING (my state)
982 Notification: 10.0.0.11 (n.leader), 11.0.0.11 (n.zxid), 12.0.0.11 (n.round), LEADING (n.state), 13.0.0.11 (n.sid), 14.0.0.11 (n.peerEPoch), LOOKING (my state)
983 Notification: 10.0.0.12 (n.leader), 11.0.0.12 (n.zxid), 12.0.0.12 (n.round), LEADING (n.state), 13.0.0.12 (n.sid), 14.0.0.12 (n.peerEPoch), LOOKING (my state)
984 Notification: 10.0.0.12 (n.leader), 11.0.0.12 (n.zxid), 12.0.0.12 (n.round), LEADING (n.state), 13.0.0.12 (n.sid), 14.0.0.12 (n.peerEPoch), LOOKING (my state)
985 Notification: 10.0.0.13 (n.leader), 11.0.0.13 (n.zxid), 12.0.0.13 (n.round), LEADING (n.state), 13.0.0.13 (n.sid), 14.0.0.13 (n.peerEPoch), LOOKING (my state)
986 Notification: 10.0.0.13 (n.leader), 11.0.0.13 (n.zxid), 12.0.0.13 (n.round), LEADING (n.state), 13.0.0.13 (n.sid), 14.0.0.13 (n.peerEPoch), LOOKING (my state)
987 Notification: 10.0.0.14 (n.leader), 11.0.0.14 (n.zxid), 12.0.0.14 (n.round), LEADING (n.state), 13.0.0.14 (n.sid), 14.0.0.14 (n.peerEPoch), LOOKING (my state)
988 Notification: 10.0.0.14 (n.leader), 11.0.0.14 (n.zxid), 12.0.0.14 (n.round), LEADING (n.state), 13.0.0.14 (n.sid), 14.0.0.14 (n.peerEPoch), LOOKING (my state)
989 Notification: 10.0.0.15 (n.leader), 11.0.0.15 (n.zxid), 12.0.0.15 (n.round), LEADING (n.state), 13.0.0.15 (n.sid), 14.0.0.15 (n.peerEPoch), LOOKING (my state)
990 Notification: 10.0.0.15 (n.leader), 11.0.0.15 (n.zxid), 12.0.0.15 (n.round), LEADING (n.state), 13.0.0.15 (n.sid), 14.0.0.15 (n.peerEPoch), LOOKING (my state)
991 Notification: 10.0.0.16 (n.leader), 11.0.0.16 (n.zxid), 12.0.0.16 (n.round), LEADING (n.state), 13.0.0.16 (n.sid), 14.0.0.16 (n.peerEPoch), LOOKING (my state)
992 Notification: 10.0.0.16 (n.leader), 11.0.0.16 (n.zxid), 12.0.0.16 (n.round), LEADING (n.state), 13.0.0.16 (n.sid), 14.0.0.16 (n.peerEPoch), LOOKING (my state)
993 Notification: 10.0.0.17 (n.leader), 11.0.0.17 (n.zxid), 12.0.0.17 (n.round), LEADING (n.state), 13.0.0.17 (n.sid), 14.0.0.17 (n.peerEPoch), LOOKING (my state)
994 Notification: 10.0.0.17 (n.leader), 11.0.0.17 (n.zxid), 12.0.0.17 (n.round), LEADING (n.state), 13.0.0.17 (n.sid), 14.0.0.17 (n.peerEPoch), LOOKING (my state)
995 Notification: 10.0.0.18 (n.leader), 11.0.0.18 (n.zxid), 12.0.0.18 (n.round), LEADING (n.state), 13.0.0.18 (n.sid), 14.0.0.18 (n.peerEPoch), LOOKING (my state)
996 Notification: 10.0.0.18 (n.leader), 11.0.0.18 (n.zxid), 12.0.0.18 (n.round), LEADING (n.state), 13.0.0.18 (n.sid), 14.0.0.18 (n.peerEPoch), LOOKING (my state)
997 Notification: 10.0.0.19 (n.leader), 11.0.0.19 (n.zxid), 12.0.0.19 (n.round), LEADING (n.state), 13.0.0.19 (n.sid), 14.0.0.19 (n.peerEPoch), LOOKING (my state)
998 Notification: 10.0.0.19 (n.leader), 11.0.0.19 (n.zxid), 12.0.0.19 (n.round), LEADING (n.state), 13.0.0.19 (n.sid), 14.0.0.19 (n.peerEPoch), LOOKING (my state)
999 Notification: 10.0.0.20 (n.leader), 11.0.0.20 (n.zxid), 12.0.0.20 (n.round), LEADING (n.state), 13.0.0.20 (n.sid), 14.0.0.20 (n.peerEPoch), LOOKING (my state)
1000 Notification: 10.0.0.21 (n.leader), 11.0.0.21 (n.zxid), 12.0.0.21 (n.round), LEADING (n.state), 13.0.0.21 (n.sid), 14.0.0.21 (n.peerEPoch), LOOKING (my state)
1001 Notification: 10.0.0.22 (n.leader), 11.0.0.22 (n.zxid), 12.0.0.22 (n.round), LEADING (n.state), 13.0.0.22 (n.sid), 14.0.0.22 (n.peerEPoch), LOOKING (my state)
1002 Notification: 10.0.0.23 (n.leader), 11.0.0.23 (n.zxid), 12.0.0.23 (n.round), LEADING (n.state), 13.0.0.23 (n.sid), 14.0.0.23 (n.peerEPoch), LOOKING (my state)
1003 Notification: 10.0.0.24 (n.leader), 11.0.0.24 (n.zxid), 12.0.0.24 (n.round), LEADING (n.state), 13.0.0.24 (n.sid), 14.0.0.24 (n.peerEPoch), LOOKING (my state)
1004 Notification: 10.0.0.25 (n.leader), 11.0.0.25 (n.zxid), 12.0.0.25 (n.round), LEADING (n.state), 13.0.0.25 (n.sid), 14.0.0.25 (n.peerEPoch), LOOKING (my state)
1005 Notification: 10.0.0.26 (n.leader), 11.0.0.26 (n.zxid), 12.0.0.26 (n.round), LEADING (n.state), 13.0.0.26 (n.sid), 14.0.0.26 (n.peerEPoch), LOOKING (my state)
1006 Notification: 10.0.0.27 (n.leader), 11.0.0.27 (n.zxid), 12.0.0.27 (n.round), LEADING (n.state), 13.0.0.27 (n.sid), 14.0.0.27 (n.peerEPoch), LOOKING (my state)
1007 Notification: 10.0.0.28 (n.leader), 11.0.0.28 (n.zxid), 12.0.0.28 (n.round), LEADING (n.state), 13.0.0.28 (n.sid), 14.0.0.28 (n.peerEPoch), LOOKING (my state)
1008 Notification: 10.0.0.29 (n.leader), 11.0.0.29 (n.zxid), 12.0.0.29 (n.round), LEADING (n.state), 13.0.0.29 (n.sid), 14.0.0.29 (n.peerEPoch), LOOKING (my state)
1009 Notification: 10.0.0.30 (n.leader), 11.0.0.30 (n.zxid), 12.0.0.30 (n.round), LEADING (n.state), 13.0.0.30 (n.sid), 14.0.0.30 (n.peerEPoch), LOOKING (my state)
1010 Notification: 10.0.0.31 (n.leader), 11.0.0.31 (n.zxid), 12.0.0.31 (n.round), LEADING (n.state), 13.0.0.31 (n.sid), 14.0.0.31 (n.peerEPoch), LOOKING (my state)
1011 Notification: 10.0.0.32 (n.leader), 11.0.0.32 (n.zxid), 12.0.0.32 (n.round), LEADING (n.state), 13.0.0.32 (n.sid), 14.0.0.32 (n.peerEPoch), LOOKING (my state)
1012 Notification: 10.0.0.33 (n.leader), 11.0.0.33 (n.zxid), 12.0.0.33 (n.round), LEADING (n.state), 13.0.0.33 (n.sid), 14.0.0.33 (n.peerEPoch), LOOKING (my state)
1013 Notification: 10.0.0.34 (n.leader), 11.0.0.34 (n.zxid), 12.0.0.34 (n.round), LEADING (n.state), 13.0.0.34 (n.sid), 14.0.0.34 (n.peerEPoch), LOOKING (my state)
1014 Notification: 10.0.0.35 (n.leader), 11.0.0.35 (n.zxid), 12.0.0.35 (n.round), LEADING (n.state), 13.0.0.35 (n.sid), 14.0.0.35 (n.peerEPoch), LOOKING (my state)
1015 Notification: 10.0.0.36 (n.leader), 11.0.0.36 (n.zxid), 12.0.0.36 (n.round), LEADING (n.state), 13.0.0.36 (n.sid), 14.0.0.36 (n.peerEPoch), LOOKING (my state)
1016 Notification: 10.0.0.37 (n.leader), 11.0.0.37 (n.zxid), 12.0.0.37 (n.round), LEADING (n.state), 13.0.0.37 (n.sid), 14.0.0.37 (n.peerEPoch), LOOKING (my state)
1017 Notification: 10.0.0.38 (n.leader), 11.0.0.38 (n.zxid), 12.0.0.38 (n.round), LEADING (n.state), 13.0.0.38 (n.sid), 14.0.0.38 (n.peerEPoch), LOOKING (my state)
1018 Notification: 10.0.0.39 (n.leader), 11.0.0.39 (n.zxid), 12.0.0.39 (n.round), LEADING (n.state), 13.0.0.39 (n.sid), 14.0.0.39 (n.peerEPoch), LOOKING (my state)
1019 Notification: 10.0.0.40 (n.leader), 11.0.0.40 (n.zxid), 12.0.0.40 (n.round), LEADING (n.state), 13.0.0.40 (n.sid), 14.0.0.40 (n.peerEPoch), LOOKING (my state)
1020 Notification: 10.0.0.41 (n.leader), 11.0.0.41 (n.zxid), 12.0.0.41 (n.round), LEADING (n.state), 13.0.0.41 (n.sid), 14.0.0.41 (n.peerEPoch), LOOKING (my state)
1021 Notification: 10.0.0.42 (n.leader), 11.0.0.42 (n.zxid), 12.0.0.42 (n.round), LEADING (n.state), 13.0.0.42 (n.sid), 14.0.0.42 (n.peerEPoch), LOOKING (my state)
1022 Notification: 10.0.0.43 (n.leader), 11.0.0.43 (n.zxid), 12.0.0.43 (n.round), LEADING (n.state), 13.0.0.43 (n.sid), 14.0.0.43 (n.peerEPoch), LOOKING (my state)
1023 Notification: 10.0.0.44 (n.leader), 11.0.0.44 (n.zxid), 12.0.0.44 (n.round), LEADING (n.state), 13.0.0.44 (n.sid), 14.0.0.44 (n.peerEPoch), LOOKING (my state)
1024 Server environment:10.0.0.1
1025 Server environment:10.0.0.1
1026 Server environment:10.0.0.1
1027 Server environment:10.0.0.2
1028 Server environment:10.0.0.2
1029 Server environment:10.0.0.3
1030 Server environment:10.0.0.3
1031 Server environment:10.0.0.4
1032 Server environment:10.0.0.4
1033 Server environment:10.0.0.5
1034 Server environment:10.0.0.5
1035 Server environment:10.0.0.6
1036 Server environment:10.0.0.6
1037 Server environment:10.0.0.7
1038 Server environment:10.0.0.7
1039 Server environment:10.0.0.8
1040 Server environment:10.0.0.8
1041 Server environment:10.0.0.9
1042 Server environment:10.0.0.9
1043 Server environment:10.0.0.10
1044 Server environment:10.0.0.10
